,txId1,txId2,HDBSCAN
1168,223097307,232431898,3
1169,230650915,230468042,3
1170,231028913,232910088,3
1171,232032777,4961135,3
1172,3426724,3903393,3
1173,230458605,230626345,3
1174,3435817,3403731,3
1175,3435817,3864947,3
1176,230464795,19128841,3
1177,230338694,232348759,3
1178,230338694,232036654,3
1179,230465227,232440023,3
1180,232904744,232440023,3
1181,230465227,232443614,3
1182,230438466,232443614,3
1183,230461033,232443614,3
1184,230336145,95985627,3
1185,230336145,232346245,3
1186,230334819,232346245,3
1187,231036727,231177074,3
1188,207798045,73191409,3
1189,230468036,192393975,3
1190,14558195,192393975,3
1191,232008172,192393975,3
1192,230411686,192393975,3
1193,232440097,232443613,3
1194,232443614,232443613,3
1195,232440097,232440030,3
1196,232439983,232440030,3
1197,230438472,230647313,3
1198,230438477,230647313,3
1199,232009716,232469437,3
1200,230338346,87889721,3
1201,3898382,3871340,3
1202,3898382,231192284,3
1203,21696456,232027351,3
1204,232465409,54735206,3
1205,232456339,232456258,3
1206,231995248,230473480,3
1207,231995250,230473480,3
1208,231995249,230473480,3
1209,231995245,230473480,3
1210,117844308,230473480,3
1211,175036641,230473480,3
1212,229695614,230473480,3
1213,232339344,232031596,3
1214,102874126,232470504,3
1215,54306935,232926666,3
1216,230465367,232926666,3
1217,10687175,232926666,3
1218,36716791,7089467,3
1219,232686009,7089467,3
1220,232778357,7089467,3
1221,230524983,230524980,3
1222,230524982,230524980,3
1223,230524983,232471941,3
1224,232444881,232471941,3
1225,3875654,232459969,3
1226,3875654,3877156,3
1227,232033968,54732017,3
1228,232033968,87823623,3
1229,2813778,87823623,3
1230,230682622,230526479,3
1231,232472244,230527771,3
1232,232472244,230580831,3
1233,232958804,230580831,3
1234,232014505,37786466,3
1235,232014505,230461032,3
1236,232034934,230461032,3
1237,4860508,4443254,3
1238,40424704,232359149,3
1239,30074536,230456734,3
1240,3391070,3435882,3
1241,230339769,232035283,3
1242,230343128,3378829,3
1243,230339756,232037400,3
1244,230339756,230594649,3
1245,231179638,3913231,3
1246,230602597,230473598,3
1247,4454658,230473598,3
1248,232009938,230390233,3
1249,232443618,232443617,3
1250,232440106,232443617,3
1251,230439442,232906716,3
1252,230464780,232906716,3
1253,230439442,232904579,3
1254,230438471,232904579,3
1255,230523280,230523277,3
1256,230424227,232402903,3
1257,232907885,118658775,3
1258,232352910,230391411,3
1259,230643077,230391411,3
1260,232050355,230969607,3
1261,232448820,232505942,3
1262,232448820,232448818,3
1263,195237909,232448818,3
1264,230433803,232052547,3
1265,231176188,230679220,3
1266,231176188,39522302,3
1267,3423872,3402165,3
1268,3423872,9359039,3
1269,232346248,230468043,3
1270,230529178,54735269,3
1271,230436743,232437283,3
1272,232428618,231502557,3
1273,230438479,232904582,3
1274,230438488,232904582,3
1275,230464780,230464783,3
1276,230438492,230464783,3
1277,232034939,232034936,3
1278,232031789,232034936,3
1279,232034939,230438477,3
1280,232034952,230438477,3
1281,230968952,231178359,3
1282,230448737,67786007,3
1283,3846528,3874463,3
1284,3846528,230679204,3
1285,232454798,54732584,3
1286,232907285,234459963,3
1287,232443612,232444880,3
1288,232036647,232444880,3
1289,3880766,232459630,3
1290,3880766,3882627,3
1291,232033966,183320189,3
1292,230649117,232440097,3
1293,232062518,232440097,3
1294,230465219,232440097,3
1295,232034942,230438472,3
1296,232034941,230438472,3
1297,33824628,230630135,3
1298,230338678,232073795,3
1299,231181878,50363349,3
1300,230438466,232440106,3
1301,230464759,232440106,3
1302,3880667,3877983,3
1303,3880667,232910217,3
1304,230459277,232926141,3
1305,230459277,230515993,3
1306,3880653,3876487,3
1307,232404249,22115259,3
1308,195237909,230527735,3
1309,232413670,232413667,3
1310,232457891,14849314,3
1311,230602355,232361296,3
1312,3403752,3401438,3
1313,230422092,230422090,3
1314,230422092,203808992,3
1315,232034935,232036647,3
1316,232036650,232036647,3
1317,232034935,230438474,3
1318,232034934,230438474,3
1319,196619563,40587631,3
1320,230968861,231179638,3
1321,55022339,230642655,3
1322,230340190,230945818,3
1323,230340190,232349075,3
1324,71384764,232396277,3
1325,230659437,232033966,3
1326,230436761,230436760,3
1327,230405614,230405609,-1
1328,3768941,3766651,3
1329,232046504,230449516,3
1330,230448370,3878618,3
1331,230456734,230456729,3
1332,230456732,230456729,3
1333,91496924,232898395,3
1334,232451413,232451423,3
1335,232910077,231188282,3
1336,232910077,231440875,3
1337,232397581,232397400,3
1338,230526938,28798027,3
1339,208590808,232431910,3
1340,88636308,232431910,3
1341,37234025,232437488,3
1342,230406515,232448785,3
1343,232900729,232383592,3
1344,230526083,230525732,3
1345,230526084,230525732,3
1346,230334819,223097307,3
1347,232453648,232453645,3
1348,34381792,230528716,3
1349,232464074,54734938,3
1350,230465367,230518236,3
1351,230331213,232339344,-1
1352,230353892,230595365,3
1353,230432792,230969378,3
1354,231181199,231269959,3
1355,231181199,231164314,3
1356,12878074,7757447,3
1357,230339682,207801396,3
1358,230346949,207801396,3
1359,230347018,207801396,3
1360,230354696,207801396,3
1361,230468082,14843991,3
1362,9221284,232457167,3
1363,234461480,231178812,3
1364,230442067,7089693,3
1365,232008502,232431883,3
1366,71369866,3239815,3
1367,230847032,230847499,3
1368,232401224,22949008,3
1369,230456625,230456618,3
1370,230456623,230456618,3
1371,230456622,230456618,3
1372,230456624,230456618,3
1373,232353291,232451413,3
1374,232034651,232469426,3
1375,230445946,3876980,3
1376,230446999,230446998,3
1377,232037097,230531148,3
1378,232034264,232437954,3
1379,230464751,232457179,3
1380,2850007,231180585,3
1381,230847053,32858679,3
1382,232354197,230468041,3
1383,230703697,102874126,3
1384,3405488,230946692,3
1385,3406800,32700972,3
1386,230438468,230438488,3
1387,230438492,230438488,3
1388,3386635,230448737,3
1389,230411299,232400434,3
1390,232402903,82706446,3
1391,3881497,232456360,3
1392,89941897,2893861,3
1393,9425781,17128828,3
1394,3757070,3767838,3
1395,204236566,219841229,3
1396,230594649,232672940,3
1397,230326367,212689472,3
1398,2864956,212689472,3
1399,232046031,232349483,3
1400,232046031,230965629,3
1401,102664424,230438870,3
1402,230520120,54732326,3
1403,213007221,230422126,3
1404,230339656,230076465,3
1405,2850408,3406989,3
1406,230438477,230438476,3
1407,230437633,230438476,3
1408,232033970,232033968,3
1409,232037098,232037097,3
1410,232904579,2834813,3
1411,7550645,230623077,3
1412,7550645,230394591,3
1413,230394594,230394591,3
1414,232672940,232348828,3
1415,230595373,63006056,3
1416,232072009,232458515,3
1417,232031789,232031788,3
1418,232444502,230523211,3
1419,232472581,230523211,3
1420,232001654,230473478,3
1421,230434027,232047899,3
1422,21696455,293323,3
1423,3880576,3880066,3
1424,232396277,231141205,3
1425,232907272,227338369,3
1426,232431904,227338369,3
1427,3851279,121435080,3
1428,230530273,121435080,3
1429,234458119,71366905,3
1430,230436760,5051852,3
1431,231180839,16640457,3
1432,232006620,232406444,3
1433,231197614,231180839,3
1434,32700972,232444878,3
1435,230349989,232034707,3
1436,231035673,232042947,3
1437,232444881,232472220,3
1438,232472215,232472220,3
1439,230459282,232900729,3
1440,232448418,232448416,3
1441,89638436,232448416,-1
1442,230946692,230946408,3
1443,230946692,3768941,3
1444,3239815,231177887,3
1445,230577432,230451739,3
1446,230339649,29610273,3
1447,195227601,3740000,3
1448,232359149,23518684,3
1449,232359151,23518684,3
1450,232359149,13908862,3
1451,231169665,230901166,3
1452,231169665,231179598,3
1453,232467634,230537133,3
1454,230436744,230436743,3
1455,230646558,196471940,-1
1456,230594521,232034264,3
1457,230436742,230436739,3
1458,230649126,230649197,3
1459,230683180,230539732,3
1460,232046508,232061267,3
1461,3880029,3880150,3
1462,3880029,2850007,3
1463,3383995,230599592,3
1464,3435882,230599592,3
1465,232468870,230521271,3
1466,231995257,230521271,3
1467,23864550,232054858,3
1468,231990435,232903605,3
1469,230456709,232903605,3
1470,231990430,232903605,3
1471,230449500,232903605,3
1472,230423012,232903605,3
1473,230581464,232903605,3
1474,230456630,86313536,3
1475,230456630,230537124,3
1476,232446211,226861434,3
1477,230437632,230437630,3
1478,230437633,230437630,3
1479,14843991,232460557,3
1480,230529042,230529040,3
1481,230529044,230529040,3
1482,230768499,4595670,3
1483,232462210,232462285,3
1484,232910217,151305811,3
1485,230446331,71373984,3
1486,230325937,83251669,3
1487,230457451,83251669,3
1488,230424230,230424227,3
1489,232377112,230550396,3
1490,14847524,230550396,3
1491,10437353,230550396,3
1492,24141114,230550396,3
1493,230424162,14939186,3
1494,230352707,230456624,3
1495,14353875,230473599,3
1496,230391405,71017657,3
1497,232039074,232440131,3
1498,232039074,205392811,3
1499,230390558,2787428,3
1500,232348759,232037045,3
1501,230405607,230405605,-1
1502,3768470,3875116,3
1503,3768470,3764407,3
1504,14938386,196629648,3
1505,232412793,232412791,3
1506,230527331,230527319,3
1507,232039888,196538395,3
1508,195233844,196538395,3
1509,3424741,3408102,3
1510,232051667,232051672,3
1511,230464549,232462281,3
1512,11011839,230528762,3
1513,73235357,31919623,3
1514,3408003,232046508,3
1515,232909458,231196797,3
1516,7658496,89273,-1
1517,232038325,37232682,3
1518,19084356,230649127,3
1519,3849610,232403758,3
1520,232398771,230519614,3
1521,232406455,230457866,3
1522,232406455,230526084,3
1523,230471896,230653291,3
1524,232472208,230529053,3
1525,230680289,230529053,3
1526,5168113,232675061,3
1527,230456709,230456706,3
1528,232457884,5517551,3
1529,232035280,232439373,3
1530,24138725,232439373,3
1531,232035280,205393464,3
1532,231990417,230436950,3
1533,232465861,230521268,-1
1534,230679204,150991361,3
1535,232437954,230528720,3
1536,232444880,232448379,3
1537,232448383,232448379,3
1538,59184908,232448362,3
1539,231178359,27929553,3
1540,232001647,230473475,3
1541,232001641,230473475,3
1542,3376469,71369990,3
1543,230531646,230529025,3
1544,68869,230529025,3
1545,232036662,230438487,3
1546,232039381,230438487,3
1547,232036662,230437638,3
1548,232036661,230437638,3
1549,232037045,230438467,3
1550,232037403,230438467,3
1551,230526943,230630508,3
1552,230526943,2855928,3
1553,230464782,232443607,3
1554,232904744,232443607,3
1555,232400013,201713118,3
1556,230457866,230465373,3
1557,230422090,232412793,3
1558,230446342,3376469,3
1559,210449235,232437287,3
1560,27800808,232451376,3
1561,232396270,2821439,3
1562,232033556,10975232,3
1563,230523203,230523200,3
1564,230523204,230523200,3
1565,205393464,36667095,3
1566,232041790,231176204,3
1567,232448383,232444882,3
1568,232440109,232444882,3
1569,230945818,3880576,3
1570,3421848,3407031,3
1571,230326431,232347748,-1
1572,208587985,24138725,3
1573,230452759,232905682,3
1574,230969943,231180580,3
1575,230465357,230579563,3
1576,3873829,230679216,3
1577,3873829,3879955,3
1578,232350659,230566445,3
1579,232350659,86261919,3
1580,71367974,231178807,3
1581,232403823,230101133,3
1582,29922517,92571083,3
1583,4959428,10437353,3
1584,231034733,232457123,3
1585,230649652,230550407,3
1586,230456384,230550407,3
1587,230423334,33951489,3
1588,17128828,230456630,3
1589,230449516,230449513,3
1590,230449516,12760744,3
1591,5051906,37234018,3
1592,232054858,37234018,3
1593,232033953,2912780,3
1594,232033953,234461480,3
1595,42094373,14678301,3
1596,230432810,232042915,3
1597,226902381,230530273,3
1598,3391095,3400134,3
1599,3391095,3878589,3
1600,231176204,231176212,3
1601,232457913,6172367,3
1602,232456357,36419682,3
1603,232037100,232440020,3
1604,232031788,232440020,3
1605,232443614,232448385,3
1606,232444504,232448385,3
1607,230531645,183323666,3
1608,14939186,183323666,3
1609,230522108,230522107,3
1610,232038821,71384764,3
1611,3877919,3687692,3
1612,231017514,2863012,3
1613,232461949,90523481,3
1614,232448789,232448788,3
1615,232008926,230456717,3
1616,231029330,231043940,3
1617,230341375,230969226,3
1618,230341375,3383995,3
1619,230523204,230523212,3
1620,230681578,230523212,3
1621,14660984,230452742,3
1622,230595343,232037102,3
1623,232926666,230575457,3
1624,230456714,230575457,3
1625,232892825,230575457,3
1626,230595329,232008502,3
1627,231174733,230537139,3
1628,231174733,230526938,3
1629,3881034,3857990,3
1630,3881034,73235357,3
1631,90523481,28191716,3
1632,232036654,232036662,3
1633,232348828,232036662,3
1634,230659131,230659139,3
1635,232029206,5119722,3
1636,232506308,90542994,3
1637,55639381,40255840,3
1638,232008172,230424230,3
1639,14060213,36763524,3
1640,19128841,230684633,3
1641,192393975,230684633,3
1642,231192284,231182310,3
1643,232916687,7991441,3
1644,40255840,232473204,3
1645,219861308,232437943,3
1646,232460557,13285375,3
1647,230515089,182448768,3
1648,232034941,232036658,3
1649,232034946,232036658,3
1650,230438538,14558195,3
1651,230438537,14558195,3
1652,230679216,54735201,3
1653,232346255,2453685,3
1654,232409454,2453685,3
1655,3401448,3401466,3
1656,3401448,232042969,3
1657,230659139,230659146,3
1658,230470033,88541341,3
1659,230394576,230085413,3
1660,230392567,230085413,3
1661,219834363,230085413,3
1662,230394576,230612860,3
1663,232906976,230612860,3
1664,16753577,230612860,3
1665,232353604,230703697,3
1666,232073795,22949002,3
1667,230592118,232346257,3
1668,230527735,14827602,3
1669,33951489,230557033,3
1670,230339468,230557033,3
1671,3391152,37232616,3
1672,232925742,232472244,3
1673,232348187,232353604,3
1674,232348187,230456718,3
1675,230663643,230456718,3
1676,82072649,232346255,3
1677,3881167,3904474,3
1678,3881167,14845252,3
1679,3881827,87977367,3
1680,232909272,231179622,3
1681,232439175,232439173,3
1682,205392811,232439173,3
1683,230446998,37755948,3
1684,230448070,3925879,3
1685,230418891,232907277,3
1686,230390524,232907277,3
1687,231028831,232456364,3
1688,3878694,3878718,3
1689,14849314,6560240,3
1690,3420550,3391129,3
1691,232458909,232470552,3
1692,231174359,232470552,3
1693,3408181,3423872,3
1694,230436948,54306935,3
1695,230436950,54306935,3
1696,230438516,75332827,-1
1697,230436737,230436736,3
1698,230745440,232454108,3
1699,230522946,230522941,3
1700,230594640,232669764,3
1701,230594640,232034942,3
1702,232045637,5123028,3
1703,230336197,230530244,3
1704,75332827,230670902,3
1705,212826630,230670902,3
1706,183323759,232397581,3
1707,3891413,231178835,3
1708,219841229,232906976,3
1709,88541341,232906976,3
1710,232344790,232009938,3
1711,231179652,2923375,3
1712,231179652,232465409,3
1713,231175976,232456367,3
1714,230335044,230457445,3
1715,230335044,218528901,3
1716,232460270,54732590,3
1717,231269959,121091562,3
1718,232037410,230438492,3
1719,230447409,3881034,3
1720,230468013,232375024,3
1721,230394591,232375024,3
1722,230449505,3876462,3
1723,230465736,232910077,3
1724,230963675,89941897,3
1725,230339465,232348856,3
1726,230453431,232398593,3
1727,15192868,232680483,3
1728,230339691,232040050,3
1729,230679220,54732610,3
1730,3877875,2868852,3
1731,230529009,2868852,3
1732,230352216,230602597,3
1733,3857656,232403720,3
1734,232036650,232034945,3
1735,232071110,230649655,3
1736,232401511,196536224,3
1737,232349075,183119510,3
1738,232349075,84673906,3
1739,230436754,210449235,3
1740,232036661,232037403,3
1741,232348091,232037403,3
1742,230465210,232457186,3
1743,3882798,232909458,3
1744,3878589,3878606,3
1745,3878589,230520418,3
1746,230418880,2787442,3
1747,232905407,5484969,3
1748,230645824,231004407,3
1749,230679233,54735214,3
1750,232907277,231175976,3
1751,232907277,230578937,3
1752,230424173,232431904,3
1753,196538395,212826630,3
1754,113371659,230473479,3
1755,230339474,232348855,3
1756,232348856,232348855,3
1757,230645826,231028597,3
1758,232440106,232440098,3
1759,232440104,232440098,3
1760,231178812,230712278,3
1761,230528762,5485746,3
1762,27553029,230411688,3
1763,230328024,230518297,3
1764,232046855,231028852,3
1765,232046855,166991225,3
1766,232908843,231181128,3
1767,230459284,230459282,3
1768,230459283,230459282,3
1769,230459284,232046504,3
1770,230446354,5488136,3
1771,183320189,232437292,3
1772,3881941,230745440,3
1773,86313536,4860508,3
1774,3916897,3881138,3
1775,232350621,232461244,3
1776,232350621,232039876,3
1777,4443254,230550390,3
1778,5197391,218538602,3
1779,230339498,7727126,3
1780,230457090,232913899,3
1781,3396404,3406800,3
1782,3396404,3403739,3
1783,3903393,230452481,3
1784,6134533,232465073,3
1785,37234018,53332016,3
