,txId1,txId2,prediction_label
12878,363079462,363342210,1
35507,218395928,34649858,0
6755,94431960,94431956,0
11330,241503809,239349550,0
14657,2984918,372980334,0
34116,164849578,182002459,0
36060,3336480,7218938,0
34394,155644840,156081041,0
23637,68936051,56234683,0
22760,247774814,265806097,1
7137,94197653,94334060,0
11717,378426787,378510299,0
21145,191598956,355110272,1
33199,105426706,105590934,0
27661,98035241,98034161,0
31269,91962563,94593391,0
33536,164756228,164756127,0
23738,67598007,56092515,0
4952,223945085,225694055,0
30093,3141442,71756544,0
29878,73025810,12649359,0
17155,331565742,331565744,2
3378,244301340,244679338,0
20845,23125091,381120117,0
20214,119241681,299191783,0
33700,155807238,156166434,0
18437,268794629,133041101,0
30476,72676192,73266854,0
28381,10695436,12806113,0
13630,209692891,107697436,2
34366,155590708,126623902,0
31229,47987875,3233255,0
6466,94195472,94497346,0
16271,331565766,336710597,0
29037,12673975,12685942,0
9600,234696715,234604368,0
14426,4733566,98961181,0
29093,13413518,13413524,0
31610,94551364,94887348,0
10745,339118464,133054459,0
18556,15329918,207452529,0
32940,105597837,105858126,0
9837,399720575,346413970,0
5911,224681952,225284313,0
29293,13268557,13268562,0
11611,69835832,378454923,0
2784,245425318,246401035,0
6061,225071119,225336634,0
16860,194305890,331563811,0
23630,69765552,55917717,0
6215,8983814,121657231,0
21129,42639719,355164733,0
17641,272682920,199597768,0
33118,105976245,106417251,0
27450,97732728,98073165,0
24490,26743269,200596723,0
27090,148793555,148793597,0
6860,94504280,98748975,0
26523,9833495,149154428,0
6177,8962207,8960793,0
12939,73610050,308789865,0
20035,163895324,163895320,0
16409,331519510,331541730,0
13981,209084078,210448457,0
21185,33430767,355371184,0
16741,336457471,336457465,0
1324,71384764,232396277,0
12440,390320500,310862312,0
1911,232008165,230438538,0
23236,69762964,69762969,0
9591,68453842,234696913,0
824,230539732,230539729,0
30968,94136587,1454780,0
35568,218084627,4998737,0
13671,208900640,209826974,0
4861,224694574,225268074,0
2474,310120544,312814178,0
31103,98649732,94296759,0
16541,331564626,336427720,2
4391,19516248,86962602,0
24645,199945050,199944769,0
29784,35202200,73279924,0
18085,272113647,272192177,0
36605,71046356,189718088,0
14941,2984918,311158322,0
14706,2984918,310559223,0
12361,390319966,304122909,0
18841,84755115,85008537,0
35634,218293515,218293512,0
3936,87771436,87027107,0
33249,105978945,106415248,0
5281,225659190,225870190,0
19978,166500061,166500065,0
19569,163658888,22876976,1
32750,21852040,106722384,0
28389,12805117,12806113,0
4518,279442971,10681662,0
23468,56524758,55256205,0
15947,317009286,312058851,0
26170,148857514,149691712,0
16536,331526499,331551742,0
10144,399687659,355944427,0
33091,105597612,105848351,0
20451,298978213,298998914,0
34973,195436769,116511766,0
6872,94705894,99222002,1
523,231995763,230473483,0
13207,363340525,363652118,0
2452,310463950,310463947,0
6517,94114719,94610653,0
10571,339054155,339057216,1
2765,310438242,310765142,0
25679,114559941,115959733,0
330,89273,232392085,0
15843,312446691,368808748,0
36443,157579668,157579625,0
20712,383024379,327891217,0
8106,121724985,37589548,0
3360,183469919,244689630,0
14612,2984918,372722864,0
6718,94329253,94500456,0
3009,245390000,246140564,0
31399,94280363,94307473,0
16482,331500205,141378824,0
5193,224650586,226469984,0
34600,155621616,155624292,0
30573,71211332,34672686,0
23998,216521845,86043782,0
1399,232046031,232349483,0
27980,6046631,97081550,0
9731,234191241,26700310,0
30665,73218946,73218944,1
5383,225069847,225069846,0
13324,363664942,363774346,0
20025,163867261,11797016,0
29437,25023305,72748868,0
20211,299191966,299191783,0
1207,231995250,230473480,0
34039,155743373,11193869,0
13375,362959608,363050877,0
16989,331565141,336423824,0
7825,191163685,191163183,0
27929,97702228,98059174,1
35766,218400096,218400093,2
20527,89103867,44869960,0
5142,224228641,225055202,0
21270,355183711,355221985,0
25651,39039425,115239651,0
29068,12679238,12786511,0
3976,22837838,22837926,0
20239,299069415,299196854,0
13789,51018142,30886080,0
25465,29198297,5613071,0
7217,94038072,94301125,0
8765,13089717,68532148,0
30559,72741461,99175682,0
22378,5223045,101843533,0
26716,127887721,149698759,0
26347,149569447,149569098,0
31,232042947,232438397,0
28382,12806122,12806113,0
35706,218266553,218266551,0
7058,94341381,94367656,0
13399,363522033,363651741,0
1551,230526943,230630508,0
3705,86565732,86565726,0
29227,13402146,13402149,0
31953,105826996,105975729,0
13359,363220703,363340522,0
9410,234698849,103696137,0
7541,190879040,191119218,0
19419,166072790,56397284,2
13374,363224442,363224673,0
32120,105857510,106302011,0
19695,46085970,165849645,2
486,218531044,232029206,0
19709,27844437,103913099,0
13347,308789865,263780377,0
33389,24492393,20521889,0
8942,68461891,49004368,0
27061,149710449,149712634,0
14668,311016758,372956178,0
16177,3180883,336710387,0
17216,272334324,11242565,0
13991,208931582,209050020,0
7103,94375436,96544288,0
25907,115901833,115718605,0
3816,87713657,90716926,0
23731,67655158,64189565,0
22066,91865076,92484536,0
12112,241129515,390571908,1
25241,29576771,29579038,0
32255,105595336,105853204,0
6119,165598447,225071134,0
15416,372535139,167092164,0
10304,459148,339098407,0
32316,105988422,189431228,0
8825,565334,43477175,0
9062,68451915,68804943,0
5608,225072189,105866223,0
9551,3583652,3583638,0
7643,190830068,190829768,0
6863,94056648,94199271,0
3129,245413206,245413203,0
23162,69287954,69290304,0
11874,378455553,378455554,0
12331,239716426,390322221,0
24327,36460742,200629170,0
10126,346096736,346096740,0
24159,2607210,199945121,0
30308,72310912,72676611,0
11898,378358887,378358890,0
26020,114714727,114714734,0
35290,218287878,218287846,0
5145,225055330,225055202,0
14709,2984918,311016726,0
2999,244665062,244665060,0
35902,3294761,13168555,0
21385,16827115,176251709,0
4247,279013237,105020893,0
34066,155780427,156227730,0
23148,70423756,9012982,0
11366,240769689,241521421,0
1494,230352707,230456624,0
7808,191548006,190450470,0
31413,91961263,94284366,0
3126,245177384,246078972,0
27988,97826912,107797828,0
28948,5663491,13627324,0
4375,86803132,88027830,0
35144,218079641,19170155,0
25245,22111383,24092310,0
21658,355124201,355006720,0
22923,55257343,67602991,0
23683,54857201,67607797,0
20051,163687232,168113329,0
34439,164750924,157296708,0
24522,202570152,217605300,0
28190,97506379,98143753,0
13393,363340508,363522248,0
16088,372811666,306620329,0
30818,73230985,55872688,0
3555,24026500,86974165,0
6010,224679104,225007282,0
5291,224970739,106329652,0
10384,339057947,339265345,1
9221,42960789,43321921,0
21605,355136918,355209569,0
29853,70823638,71464875,0
17888,272486232,272700919,0
23840,70559252,56215674,0
35434,218028873,218275113,0
4541,86787979,346493,0
32880,105420320,105587520,0
8709,151834552,97589168,0
35772,218073784,218305784,0
6446,94211142,99363541,0
27169,148785476,148785723,0
8307,175469000,175791624,0
21999,355005741,355161171,0
1802,232431931,232432895,0
12954,362979344,293801273,0
16212,5678249,363421405,0
7195,94196810,94196507,0
36209,41402314,157930723,0
35928,7952,4642101,0
35565,235586,13309176,0
18137,6137605,23879619,0
5597,224747345,225071470,0
13240,363289712,363663463,0
31807,106003747,106364654,0
29232,13410866,13410871,0
10714,339083983,339159344,0
13850,209539728,209867187,0
6291,8962207,111837263,0
2066,310075977,314833118,0
1508,195233844,196538395,0
30198,73104113,73255316,0
33210,105849832,105849829,0
35084,218414030,218468774,0
4204,86738449,86738440,0
28588,13418781,12780176,0
530,45874911,230473483,0
2477,310438833,207091811,0
6639,94299099,94299098,1
18453,268850558,269119075,0
18063,272488578,272702740,0
18034,242940179,143231072,0
31379,98661120,92120886,0
1307,232404249,22115259,0
17227,272522046,272616340,0
35564,235586,34893448,0
20040,163806297,163806292,0
9480,234149449,234562512,0
2694,310509967,310438254,0
34810,194376501,6243943,0
27953,24704981,7951563,0
10219,391090755,322419105,0
13897,208909658,210397358,0
29382,12779971,12779969,1
13965,209522042,209522039,0
713,232959353,230579331,0
9790,346092224,347550863,0
30616,52629852,72629939,0
16979,331556326,363437193,0
1025,232400013,2880930,0
21717,355237649,39848316,0
3241,245188214,245188212,0
13521,37574467,209972191,0
25810,114689180,104313316,0
26173,148699223,149691712,0
10542,339497782,339261586,0
4183,86745772,88040194,0
2953,244672951,244687669,0
24561,2070455,200985088,0
8335,179036877,179036873,0
21792,355203605,355203601,0
20105,163032,163902163,0
12663,248899318,248937572,0
4655,86608030,88262425,0
31937,105805015,105975729,0
17084,331575656,331575725,0
2557,310495680,313119203,0
13082,362939098,363217660,0
20393,237157743,19866655,0
31714,91914163,94256636,0
19431,163704814,163704809,0
27766,13909471,59998756,0
29956,72366190,73331130,0
1697,230436737,230436736,0
9359,234744479,235011536,0
11426,238190487,240758738,0
35145,39393441,218414030,0
24700,200625841,200972506,0
237,203808992,195237909,0
2698,312850498,314863045,0
35761,218053488,212722108,0
2121,310517063,310517059,0
7528,136738101,78904235,0
22478,3181,246106031,0
6,232051089,3875004,0
29473,26151176,72753731,0
3271,246114519,181295823,0
33860,155587790,64852016,0
17275,100508508,158931472,0
12848,248922759,248922756,0
12131,26156854,390327823,1
12419,390420293,390606520,0
23428,4387573,54711501,0
31767,98638702,94243119,0
27305,96567464,36838022,0
33490,164858717,53063584,0
28199,94636584,98044863,0
19615,163683434,163683422,0
10271,459148,339099736,0
15839,312446688,368747689,1
23921,200048413,200465307,0
13421,363035291,363060951,0
14967,2984918,317001253,0
7243,190039046,190433003,0
24616,199958894,200459331,0
11249,240786488,241552403,0
11393,238222610,244630858,1
14382,5272048,100084963,0
26464,78121217,149699871,0
21010,376251473,386126170,0
31016,94322889,91934616,0
21788,355181801,355216018,0
10798,15253051,16153591,0
4628,87694013,43175282,0
20927,376216107,342996983,0
8957,43480388,43479990,0
32756,49177809,106451980,0
21268,339207130,355221985,0
21079,28361537,355006381,0
13025,363092549,363540130,1
9965,349745560,399672634,0
24273,14249153,72906946,0
26534,149709793,149709797,0
10921,15427842,15427851,0
31638,94103281,94618829,0
29996,71756544,72332073,0
25041,200544019,200544024,0
15905,372721617,310552205,0
23054,69762959,70371756,0
1791,118658775,191263053,0
12920,362840857,362939841,0
2175,3529378,312934088,0
10537,339054330,282257641,0
34992,195436746,66437630,0
34386,48838141,181978358,0
13770,209921280,209921231,1
11863,378670397,277393596,0
28531,11102652,12806606,0
23116,55118487,70449784,0
24024,27949058,200508991,0
21435,355009675,178776497,2
31202,94286464,92020975,0
14145,5428715,113979460,0
30520,73115165,73382493,0
33307,155623923,35617620,0
27254,28547465,7952092,0
36592,157955769,158592510,0
30659,11494449,72337299,0
27872,6979416,96570110,0
6068,224188897,224748679,0
15454,312450805,368758944,0
18766,84997404,84997392,0
5223,224226196,224651101,0
19710,163714174,163714177,0
12945,363085204,363615254,0
30345,72309891,72652189,0
17118,88250674,331553508,2
4202,86922385,170683769,0
11756,378256423,378416567,0
35942,7952,155787645,0
23938,200620876,64364849,0
16542,331563831,336427720,0
24483,47049999,200653992,0
10486,339495144,339157177,0
28163,96584848,9015009,0
1306,3880653,3876487,0
7514,190081859,190450463,0
7163,94116197,94561090,0
2922,245424172,245424168,0
16934,331512006,331556358,0
23640,56234684,68960278,0
20499,299172978,64216324,0
19369,163809263,163809013,0
33017,105787067,106305484,0
12713,248918227,248922998,0
6793,94139366,94788612,0
21933,55720074,355127783,1
4975,4516375,222943892,0
8306,58799014,175791624,0
12018,390425812,390425763,0
36160,3282970,2232003,0
13652,209045727,209674270,0
30338,72293189,72659140,0
10730,339083565,339083574,0
9924,23855743,273982405,0
3479,230656324,230656325,0
5084,223875041,224203232,0
19938,80352174,163585377,0
10156,346099999,346100191,0
9550,123525413,234206777,0
9391,134767,1634059,0
21003,340892957,320512210,2
31088,94302400,99098561,0
3361,244689615,244689612,0
35763,218145693,218145690,0
6759,94377647,94377640,0
1916,40297649,208587986,0
31441,94369781,94645773,0
34257,155578201,101028778,0
3355,246069433,246400480,0
7564,190822038,136738103,0
32610,112155595,112066522,0
277,232440020,232440017,0
22536,73715352,288421912,0
10796,15355249,16153591,0
635,230405609,232465856,0
6396,94542331,94653821,0
25322,29851848,39686670,0
22874,288730455,289018346,0
10167,346374054,346374061,0
36103,9461936,723904,0
6083,225914201,225914198,0
3983,31418338,55932264,0
17953,272114048,272172183,0
16009,301042673,312468613,0
27792,98056823,99409352,0
7001,94211089,94211086,0
31817,105995296,106756614,0
17623,272268527,272268525,0
28193,97126633,107797582,0
32745,106330478,106713558,0
8657,55611211,179034051,0
36015,7952,3298220,0
9438,7225112,234615460,0
6424,94028247,94648557,0
24410,198810836,198810823,0
24526,41447158,201456338,0
16645,331556341,336721778,0
2374,312170431,65179343,0
20432,299034109,205832444,0
28680,12688580,12810838,0
11201,29593882,238222600,0
5101,225074108,27190464,0
20723,379590924,382979098,0
16616,331513079,331546978,0
23507,55705770,57074191,0
18487,9182304,269500613,0
30001,72021738,72332073,0
125,230941366,232054853,0
21520,355102265,355176129,0
33369,155697884,111575373,0
11692,248892274,300424847,0
12896,363088809,140213937,0
4696,224220868,225044191,0
26033,46544929,115231864,0
9835,346163939,346413970,0
23800,70346573,56333891,0
30805,72655345,73271339,0
30845,73257007,73256995,0
28143,95047190,96578735,0
12383,390556924,322297957,0
28524,12680258,12987200,0
5704,223962793,225348134,0
30498,70794158,71466686,0
7865,190448790,190829749,0
18532,2951274,274285852,0
22748,3517342,288734134,0
35451,218070352,218308522,2
33509,182004653,171533940,0
29269,12789341,12789074,0
33454,155686193,19670253,0
15948,312451254,372872721,0
19906,163711912,163807102,1
3719,266381836,279062647,0
19064,195264956,294596889,0
34378,101028778,156288061,0
10311,459148,219843640,0
25636,55274937,115299847,0
26866,3469647,149583447,0
8988,43378970,43378959,0
2724,310426684,310426674,0
15678,298313697,298314056,0
17800,272268530,272521458,0
7769,190032381,190522047,0
15113,122429472,311163815,0
29881,73093992,12649359,0
7721,391137,191194787,0
9266,43000163,43568754,0
35315,218312273,218660893,0
24138,200742133,200990304,0
6497,94443605,96576418,0
28375,12781680,12806113,0
15850,315767708,312468551,0
11305,244625918,244626224,0
10752,339083429,339083433,0
812,230432972,232043907,0
6193,121264353,71659778,0
25986,114675613,116117825,2
7916,191683004,193048077,0
22544,288365473,288454583,0
526,231996121,230473483,0
19732,163657331,163658888,2
6901,94653109,98618199,0
30075,71450516,71988753,2
11367,241494081,241521421,0
30302,73303527,74045630,0
18843,84755349,85259483,0
34328,155573361,155573381,0
2853,245317327,246691337,0
18335,488266,283216355,0
9633,235819338,236111911,0
32907,105428331,106854916,0
31440,94626460,92021053,0
2305,310438246,310765139,0
17356,272153856,272469213,0
22956,54804347,70023047,1
22777,288091194,235244550,0
7219,94122982,94122665,0
15157,2984918,312666534,0
13921,210638488,210239451,0
28842,12665126,12665008,0
16187,3180883,225739576,0
6498,94431193,96576418,0
7492,190467689,71439409,0
17469,277156435,272154357,0
11009,15862117,15861217,0
11631,378426758,378525516,0
4222,86781536,87715993,0
18264,7593560,188900799,0
35934,7952,14348310,0
23412,53858303,68945489,0
28088,98070867,99710431,0
24258,200647127,201862388,0
18287,488266,250512980,0
723,149112705,230473477,0
16147,3180883,331575714,0
9701,234592032,234613031,0
1020,230331217,232339043,0
27797,96584835,80668142,0
19106,139276570,139276515,0
16442,331536061,312227465,0
31649,94322886,94655625,0
16944,331555997,257680439,0
27700,96939408,97393541,1
17293,272178929,272178923,1
23115,54714812,70449784,0
20160,298978219,299102151,0
31861,106297576,107215353,0
11159,242501017,238562923,0
6005,224207901,224207897,0
11885,378455435,378455437,0
23713,67557160,55109779,0
5303,225051892,225338409,0
21552,306229676,249939100,0
4680,224248376,225703422,0
21528,355941511,355995314,1
845,2718035,232383230,0
28682,12780033,12798723,0
